links,content,question_title,product_context
https://www.gojek.com/en-id/help/akun/saya-lupa-nomor-handphone,"   Logging into a Gojek account will require you to have an active phone number so you can receive an OTP or a login link* via SMS. This makes it easier for you to log in to your Gojek account. *Never share the OTP code or login link with anyone or any other party who admits being on behalf of Gojek Indonesia *Never share the OTP code or login link with anyone or any other party who admits being on behalf of Gojek Indonesia *Never share the OTP code or login link with anyone or any other party who admits being on behalf of Gojek Indonesia *Never share the OTP code or login link with anyone or any other party who admits being on behalf of Gojek Indonesia However, if you forgot your registered phone number when logging into your Gojek account, please follow the instructions listed in the article on the Help Page: Open Gojek app > Login > click icon (?) to direct to Help Page > select “I can’t login” category > select “I forgot my phone number” article. Open Gojek app > Login > click icon (?) to direct to Help Page > select “I can’t login” category > select “I forgot my phone number” article        ",I forgot my phone number,akun
https://www.gojek.com/en-id/help/akun/tidak-bisa-menukarkan-kode-promo,"If you're sure your promo code is valid based on its Terms & Conditions but it’s still cannot be redeemed, you can report this incident to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* button below. cannot be redeemed report  Help page  My Profile  Contact Us *Contact Us button only accessible when you open this page on your phone/tablet. * Contact Us Contact Us  button only accessible when you open this page on your phone/tablet. ",Can't redeem promo code,akun
https://www.gojek.com/en-id/help/akun/tidak-bisa-menggunakan-voucher,"To be able to use the voucher, please make sure that: You have read the applicable voucher Terms and Conditions, such as minimum purchase, maximum discount, payment method, and so on You have followed the steps in this articleYou use the correct voucher before making an order or transaction. This is because the voucher that you want to use might be usable only at certain shops, restaurants, or some services. You have read the applicable voucher Terms and Conditions, such as minimum purchase, maximum discount, payment method, and so on  applicable voucher Terms and Conditions You have followed the steps in this article followed the steps in  this article  You use the correct voucher before making an order or transaction. This is because the voucher that you want to use might be usable only at certain shops, restaurants, or some services. If after confirming the things above and you still can't use the voucher, please report it to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* button below. We will be happy to help you. report it to us  *Contact Us button only accessible when you open this page on your phone/tablet. ",I can't use voucher,akun
https://www.gojek.com/en-id/help/akun/cara-menggunakan-voucher-saya,"Before using your voucher, kindly read the terms and conditions, also the expiry date of your voucher. After that, you can follow these steps: the terms and conditions expiry date of your voucher Go to ‘My Profile’ menu on Gojek app homepage, then choose ‘My Vouchers’. Or go to 'Promos' menu on Gojek app homepage, then choose 'Vouchers'.Choose ‘Use’ button on the voucher you want to useThen, you will be automatically directed to Gojek service page based on the voucher you use.Example: If you use GoSend voucher, you will be directed to GoSend page so you can use your voucher to make an order. Go to ‘My Profile’ menu on Gojek app homepage, then choose ‘My Vouchers’. Or go to 'Promos' menu on Gojek app homepage, then choose 'Vouchers'. ‘My Profile’ ‘My Vouchers’ 'Promos 'Vouchers' Choose ‘Use’ button on the voucher you want to use ‘Use’  Then, you will be automatically directed to Gojek service page based on the voucher you use.Example: If you use GoSend voucher, you will be directed to GoSend page so you can use your voucher to make an order. Example: If you use GoSend voucher, you will be directed to GoSend page so you can use your voucher to make an order.   Please note: Those steps above are general information on how to use the voucher. So, please re-check the how-to-use-this-voucher  from each voucher before using it. Please note: how-to-use-this-voucher    Note for GoFood orders: Note for GoFood orders: You can find GoFood vouchers/promos by accessing the promo box on the checkout page.  You can find GoFood vouchers/promos by accessing the promo box on the checkout page.  You can find GoFood vouchers/promos by accessing the promo box on the checkout page.      Choose only 1 (one) voucher/promo by clicking ‘Use’ option. However, you can still apply GoFood PLUS voucher/promo alongside with other vouchers/promotions. Click here for more info. Choose only 1 (one) voucher/promo by clicking ‘Use’ option.  Choose only 1 (one) voucher/promo by clicking  ‘Use’  option.  However, you can still apply GoFood PLUS voucher/promo alongside with other vouchers/promotions. Click here for more info. However, you can still apply GoFood PLUS voucher/promo alongside with other vouchers/promotions. Click here for more info. here here",How to use my voucher,akun
https://www.gojek.com/en-id/help/akun/penghentian-program-loyalitas-goclub,"Gojek's loyalty program ended as per February 26, 2024. Gojek will continue to innovate and introduce exciting programs for all users. Gojek's loyalty program ended as per February 26, 2024. Gojek will continue to innovate and introduce exciting programs for all users.   What happens to the XP points and tier status I earned in the GoClub program? What happens to the XP points and tier status I earned in the GoClub program? What happens to the XP points and tier status I earned in the GoClub program? All accumulated XP points, levels, and other related benefits are no longer valid after the GoClub program ended. Gojek will continue to innovate and offer various services suited to your needs, as well as programs and promotions that you can find here. Stay tuned on your Gojek app for the latest updates and offers. All accumulated XP points, levels, and other related benefits are no longer valid after the GoClub program ended. Gojek will continue to innovate and offer various services suited to your needs, as well as programs and promotions that you can find  here  here  here . Stay tuned on your Gojek app for the latest updates and offers.     Can I still earn rewards or benefits when using Gojek? Can I still earn rewards or benefits when using Gojek? Can I still earn rewards or benefits when using Gojek? Absolutely! While the GoClub program is no longer available, we continue to offer various programs and affordable services for Gojek users. Stay tuned on your Gojek app for the latest updates and offers. Absolutely! While the GoClub program is no longer available, we continue to offer various programs and affordable services for Gojek users. Stay tuned on your Gojek app for the latest updates and offers.",GoClub loyalty program is no longer available,akun
https://www.gojek.com/en-id/help/jago/apa-itu-bank-jago,"Bank Jago is a life finance solutions provider supervised by Bank Indonesia and OJK. Bank Jago helps you save & send money, top up e-Wallet (e.g GoPay), pay bills, request money from your friends, anytime and anywhere you like.   Benefits of using Bank JagoBank Jago simplifies your life’s financial needs using state-of-the-art technology and guaranteed security. You can: Benefits of using Bank Jago Benefits of using Bank Jago  Separate your spending & savings into Pockets that you can personalize to manage your finances betterInvolve the people close to you to save together & pay together using Shared PocketsSchedule and automate money transfers and savings so you don't forget to pay bills or transfer money to your closest friends & relativesDo all your banking activities without a monthly fee and without a transfer fee of up to 25x/month Separate your spending & savings into Pockets that you can personalize to manage your finances better Involve the people close to you to save together & pay together using Shared Pockets Schedule and automate money transfers and savings so you don't forget to pay bills or transfer money to your closest friends & relatives Do all your banking activities without a monthly fee and without a transfer fee of up to 25x/month ",What is Bank Jago?,jago
https://www.gojek.com/en-id/help/jago/ektp-saya-sudah-terdaftar-di-bank-jago,"If your eKTP is already registered in Bank Jago and you see this notification:     then you can just link your Jago Pockets to the Gojek app through the Manage payment methods menu in GoPay Settings page. Manage payment methods GoPay Settings    https://www.jago.com/id/support/contact-us  https://www.jago.com/id/support/contact-us   After linking the pockets, you can start paying your order with your Jago Pockets! :)   If you don’t have a Jago account but you got the error message and cannot follow the steps above, please contact Jago customer service through: Hotline: 1500-746 Hotline: Phone: 021-30000746 Phone: WhatsApp: 0819-247-7490 WhatsApp:  Email: tanya@jago.com  Email:  Support website: https://www.jago.com/id/support/contact-us Support website: https://www.jago.com/id/support/contact-us",My eKTP is already registered in Bank Jago,jago
https://www.gojek.com/en-id/help/jago/cara-membuat-akun-bank-jago-di-aplikasi-gojek,"The main requirement to create a Jago account in Gojek app is that you are an Indonesian Citizen (WNI) with an e-KTP and a GoPay Plus user. The main requirement to create a Jago account in Gojek app is that you are an Indonesian Citizen (WNI) with an e-KTP and a GoPay Plus user. Here’s how: Here’s how: 1. Select ‘Explore’ on the GoPay menu, then click 'Jago’ 1. Select  ‘Explore’  ‘Explore’  on the GoPay menu, then click  'Jago’ 'Jago’ 'Jago’ 2. You will be directed to the Jago registration page, click ‘Get started’ 2. You will be directed to the Jago registration page, click  ‘Get started’ ‘Get started’ If you are not a GoPay Plus user If you are not a GoPay Plus user If you are not a GoPay Plus user Upload your eKTPUpload your selfie while holding eKTP Upload your eKTP Upload your eKTP Upload your eKTP Upload your selfie while holding eKTP Upload your selfie while holding eKTP Upload your selfie while holding eKTP If you are already a GoPay Plus user If you are already a GoPay Plus user If you are already a GoPay Plus user You only have to fill out the required form, including the NIK/date of birth you used when upgrading to GoPay Plus. You only have to fill out the required form, including the NIK/date of birth you used when upgrading to GoPay Plus. You only have to fill out the required form, including the NIK/date of birth you used when upgrading to GoPay Plus. You only have to fill out the required form, including the NIK/date of birth you used when upgrading to GoPay Plus. 3. Enter additional information as a requirement to open an account in Bank Jago 3. Enter  additional information additional information  as a requirement to open an account in Bank Jago 4. Read and confirm the Terms and Conditions by giving a tick mark 4. Read and confirm the  Terms and Conditions Terms and Conditions  by giving a tick mark 5. The process of data verification will take approximately 1x24 hours.  If your data is approved, you can immediately use your Jago Pocket as a payment method in the Gojek app. 5. The process of data verification will take approximately 1x24 hours.   If your data is approved,  you can immediately use your Jago Pocket as a   in the Gojek app. Notes: Notes: Notes: For easier Bank Jago transactions, you can also download the Jago app For easier Bank Jago transactions, you can also download the Jago app For easier Bank Jago transactions, you can also download the Jago app For easier Bank Jago transactions, you can also download the Jago app",How to create Bank Jago account via Gojek app,jago
https://www.gojek.com/en-id/help/jago/aktivasi-bank-jago-via-video-call,"After you've done with registration, your Bank Jago account is not immediately activated, preventing you from adding money or doing any transaction activities such as sending money.   To fully experience your Bank Jago and access all features provided, you have to activate your account that you can do via video call. This is a process required by OJK.   Things that you need to pay attention to before the video call activation Things that you need to pay attention to before the video call activation Things that you need to pay attention to before the video call activation You should have enough quota of mobile data or be connected to Wi-FiGood internet connection for a smooth video call processYou have given access permission to your phone’s microphone and camera for Gojek appHave good lighting and a decent volume for the video call You should have enough quota of mobile data or be connected to Wi-Fi have enough quota of mobile data or be connected to Wi-Fi Good internet connection for a smooth video call process Good internet connection You have given access permission to your phone’s microphone and camera for Gojek app have given access permission to your phone’s microphone and camera Have good lighting and a decent volume for the video call good lighting and a decent volume      Notes: There won’t be any charge for the video call as it uses your internet connectionIf the video call was dropped during the process, you can always retryBank Jago agent will be available for 24 hours to help with your activationIf the activation through the Gojek app is failed, you can try the registration process again  There won’t be any charge for the video call as it uses your internet connection There won’t be any charge for the video call as it uses your internet connection If the video call was dropped during the process, you can always retry If the video call was dropped during the process, you can always retry Bank Jago agent will be available for 24 hours to help with your activation Bank Jago agent will be available for 24 hours to help with your activation If the activation through the Gojek app is failed, you can try the registration process again  If the activation through the Gojek app is failed, you can try the registration process again    ",Bank Jago activation via video call,jago
https://www.gojek.com/en-id/help/jago/apakah-bank-jago-terdaftar-di-ojk,"PT Bank Jago Tbk is registered and supervised by Financial Services Authority (OJK) and guaranteed by Indonesia Deposit Insurance Corporation (LPS), so your data will be secured.",Is Bank Jago registered in OJK?,jago
https://www.gojek.com/en-id/help/jago/saya-memiliki-pertanyaan-atau-kendala-pada-bank-jago,"If you still have other questions regarding Bank Jago, you can ask through these contacts:  Hotline: 1500-746 Phone: 021-30000746 WhatsApp: 0819-247-7490 Email: tanya@jago.com tanya@jago.com  Support website: https://www.jago.com/en/support/contact-us   https://www.jago.com/en/support/contact-us ",I have questions or problem with Bank Jago,jago
https://www.gojek.com/en-id/help/jago/cara-bayar-pesanan-dengan-kantong-jago,"Now you can use your Jago Pocket to pay for GoRide, GoFood, GoCar, GoBluebird, and GoTagihan. You just need to link your Jago Pocket to your Gojek account. Before linking it, make sure you already have a Jago account. Then, you can follow these steps: Select ‘Explore’ on the GoPay menuSelect the ‘Settings’ menuSelect ‘Manage payment methods’Click ‘Add’ on the Jago Pockets optionGive a confirmation to continue the next stepEnter your registered email and phone numberEnter the OTP code that you received in the registered phone numberEnter your Jago account passwordYay! Your main pocket is successfully linkedYour Jago balance can only be used as the payment method for GoRide, GoFood, GoCar, GoBluebird, and GoTagihan service Select ‘Explore’ on the GoPay menu  ‘Explore’   Select the ‘Settings’ menu  ‘Settings’   Select ‘Manage payment methods’  ‘Manage payment methods’  ‘Manage payment methods’   Click ‘Add’ on the Jago Pockets option ‘Add’   Give a confirmation to continue the next step Enter your registered email and phone number Enter the OTP code that you received in the registered phone number Enter your Jago account password Yay! Your main pocket is successfully linked Your Jago balance can only be used as the payment method for GoRide, GoFood, GoCar, GoBluebird, and GoTagihan service GoRide, GoFood, GoCar, GoBluebird,   GoTagihan",How to use Jago Pocket to pay my order,jago
https://www.gojek.com/en-id/help/jago/saya-tidak-bisa-menggunakan-saldo-jago,"If you can’t pay with your Jago balance, please make sure things below:  You have a stable internet connectionYou have linked your main Jago accountYour Jago balance is sufficient Your GoPay account is active and not blockedYour Jago balance can only be used as the payment method for GoRide, GoFood, GoCar, GoBluebird, and GoTagihan service You have a stable internet connection You have linked your main Jago account Your Jago balance is sufficient  Your GoPay account is active and not blocked Your Jago balance can only be used as the payment method for GoRide, GoFood, GoCar, GoBluebird, and GoTagihan service GoRide, GoFood, GoCar, GoBluebird,  GoTagihan If you’re facing a problem with your Jago account, you can contact Jago Customer Service at 1500746 or +62 21 3000 0746, or you can send email to tanya@jago.com tanya@jago.com",I can’t use Jago to pay my order,jago
https://www.gojek.com/en-id/help/goshop/ketidaksesuaian-harga-di-aplikasi,"Please keep in mind that there are things you need to know about ordering GoFood (Non-Super Partner), GoShop, or GoMart the price shown in the app is only an estimated price. The driver will input the actual total price according to the invoice. Please keep in mind that there are things you need to know about ordering GoFood (Non-Super Partner), GoShop, or GoMart the price shown in the app is only an estimated price. The driver will input the actual total price according to the invoice. If you find the total price entered by the driver in the app is different from the invoice, please report it to us via Price in app is different from invoice* article on the Gojek Help page. If you find the total price entered by the driver in the app is different from the invoice, please report it to us via Price in app is different from invoice* article on the Gojek Help page. Price in app is different from invoice* Price in app is different from invoice* As additional info, if you pay for an order using GoPayLater and there is a change in the final price, then the nominal of your GoPayLater transaction bill will be adjusted with your Usage Limit. If your GoPayLater Balance is insufficient, the rest you can pay in cash when the food arrives. As additional info, if you pay for an order using GoPayLater and there is a change in the final price, then the nominal of your GoPayLater transaction bill will be adjusted with your Usage Limit. If your GoPayLater Balance is insufficient, the rest you can pay in cash when the food arrives. *Link is only accessible when you open this page on your phone/tablet. *Link is  only accessible when you open this page on your phone/tablet.",Price in app is different from invoice,goshop
https://www.gojek.com/en-id/help/goshop/pesanan-gomart-goshop-saya-kurang-tidak-sesuai,"If you’ve confirmed that the GoMart/GoShop order you received did not match what you ordered in the app, including the amount, please report it to us immediately by clicking the button under the ‘Need more assistance?’ on this article*. If you’ve confirmed that the GoMart/GoShop order you received did not match what you ordered in the app, including the amount, please report it to us immediately by  clicking the button under the ‘Need more assistance?’  on this article*. article* article* Please note that we can process your report if the report is sent no later than 24 hours after your order is completed. Please note that we can process your report if the report is sent  no later than 24 hours  after your order is completed. When filling in the form, ensure you send the photo that shows the overall items and not blurry, so that we can investigate it. See the example below: When filling in the form, ensure you send the photo that shows the overall items and not blurry, so that we can investigate it. See the example below:      Please also make sure to send a photo of the physical receipt or screenshot from your Gojek app, like the example below: Please also make sure to send a photo of the physical receipt or screenshot from your Gojek app, like the example below:   *Link is only accessible when you open this page on your phone/tablet. *Link is  only accessible when you open this page on your phone/tablet.",My GoMart/GoShop order is incomplete/wrong,goshop
https://www.gojek.com/en-id/help/goshop/cara-menggunakan-goshop,"The food or item you want to buy is not listed on GoFood or GoMart? Don’t worry, you can use GoShop to get it all! The food or item you want to buy is not listed on GoFood or GoMart? Don’t worry, you can use GoShop to get it all! Follow the steps below: Follow the steps below: Choose GoShop on the homepage. Click ‘Order now’ to find the store location that you want, or you can also choose a store from the recommendation listIn some selected shops you can directly select the items and contact the shop by clicking the WhatsApp icon Choose GoShop on the homepage.  Choose GoShop on the homepage.  GoShop  Click ‘Order now’ to find the store location that you want, or you can also choose a store from the recommendation list Click ‘Order now’ to find the store location that you want, or you can also choose a store from the recommendation list Order now In some selected shops you can directly select the items and contact the shop by clicking the WhatsApp icon In some selected shops you can directly select the items and contact the shop by clicking the WhatsApp icon WhatsApp   Click ‘Add item’ and write the item description you want to buy along with the estimated price Click ‘Add item’ and write the item description you want to buy along with the estimated price Click ‘Add item’ and write the item description you want to buy along with the estimated price Add item item description estimated price   Click ‘Save’ everytime you add an item, then continue the processIn the Order Confirmation page, recheck your order and click ‘Order GoShop’ to make an order Click ‘Save’ everytime you add an item, then continue the process Click ‘Save’ everytime you add an item, then continue the process ‘Save’ In the Order Confirmation page, recheck your order and click ‘Order GoShop’ to make an order In the Order Confirmation page, recheck your order and click ‘Order GoShop’ to make an order ‘Order GoShop’ Notes: Notes: Notes: GoShop service can't be used to buy digital products such as phone credits (pulsa), pay for online orders, etc.The maximum item you can buy are 13 itemsThe maximum distance of GoShop service is 25 kmThe store location point can be set  up to the maximum distance of 100 km from the order location.Parking fees prior to pick-up is the driver responsibility, unless it’s previously agreed to be paid by the customerParking fees after pickup are the responsibility of the customer, with prior agreement before entering the parking area and toll laneYou can still chat the driver up to 2 hours after your order is completedYou can see your chat history with the driver for 24 hours after your order is completedDuring the emergency public activity restrictions (PPKM Darurat) in Java and Bali, GoShop service will follow the operational hours in the area with a maximum time of 20:00. Click here for more info regarding this policy. GoShop service can't be used to buy digital products such as phone credits (pulsa), pay for online orders, etc. GoShop service can't be used to buy digital products such as phone credits (pulsa), pay for online orders, etc.  The maximum item you can buy are 13 items maximum item you can buy are 13 items The maximum distance of GoShop service is 25 km The maximum distance of GoShop service is 25 km The store location point can be set  up to the maximum distance of 100 km from the order location. The store location point can be set  up to the maximum distance of 100 km from the order location. Parking fees prior to pick-up is the driver responsibility, unless it’s previously agreed to be paid by the customer Parking fees after pickup are the responsibility of the customer, with prior agreement before entering the parking area and toll lane You can still chat the driver up to 2 hours after your order is completed chat the driver up to 2 hours after your order is completed You can see your chat history with the driver for 24 hours after your order is completed chat history with the driver for 24 hours During the emergency public activity restrictions (PPKM Darurat) in Java and Bali, GoShop service will follow the operational hours in the area with a maximum time of 20:00. Click here for more info regarding this policy. in Java and Bali, GoShop service will follow the operational hours in the area with a maximum time of 20:00 here",How to order GoShop,goshop
https://www.gojek.com/en-id/help/goshop/area-layanan-go-shop,"GoShop service is available in: Bali (including Gianyar and Tabanan), Balikpapan, Banda Aceh, Bandung, Banjarmasin, Banyuwangi, Batam, Belitung, Bukit Tinggi, Cilacap, Cirebon, Garut, Jabodetabek, Jambi, Jember, Karawang, Kediri, Bandar Lampung, Madiun, Madura, Magelang, Makassar, Malang, Manado, Mataram, Medan, Mojokerto, Padang, Palembang, Pasuruan, Pekalongan, Pekanbaru, Pematangsiantar, Pontianak, Probolinggo, Purwakarta, Purwokerto, Samarinda, Semarang including Ungaran and Salatiga), Serang, Solo, Sukabumi, Sumedang, Surabaya, Tasikmalaya, Tegal, Yogyakarta, Jombang, Bojonegoro, Subang, Metro, Pangkal Pinang, Tanjung Pinang, Sabang, Kudus, Kebumen, Gorontalo, Palu, Merauke, Kendari, Ambon, Jayapura, Palangkaraya, Kisaran, Tarakan, Ternate, Sorong, Berau, and Parepare.",GoShop delivery areas,goshop
https://www.gojek.com/en-id/help/goshop/cara-memberikan-penilaian-dan-tip-ke-driver,"Giving star(s) to the driver to rate their service can be done after the order is completed. But, giving a tip to the driver can be done when:  The order is still ongoingIf you want to tip the driver while the order is ongoing, please go to Orders → Ongoing, then give a tip to the driver by pressing the 'Give a tip' button below the driver's profile information. The order is still ongoing  Orders → Ongoing 'Give a tip' The order is already completedOnce the order is already completed, you can tip the driver by go to Orders → History, then select the order you want. The order is already completed  After choosing the order, you can rate the driver by giving a star(s). You also can give a tip* to the driver. *The nominal tip that you can give depends on your GoPay balance. *The nominal tip that you can give depends on your GoPay balance.   Moreover, you can give a reason and comment related to the driver's service, then click ‘Done’ ‘Done’   If you want to tip the driver   after submitting your rating, please follow below steps: Select the order number on the 'History' pageClick 'Help'>Payment issue > I want to give tip to the driver Select the order number on the 'History' page 'History' Click 'Help'>Payment issue > I want to give tip to the driver 'Help'>Payment issue > I want to give tip to the driver Can I give ratings and tips to drivers from the GoFood website? Can I give ratings and tips to drivers from the GoFood website? For now, giving tips and ratings to drivers can only be done through the application. Please open your GoFood transaction history in the Gojek application, then enter the rating and tip that you want to give to the driver. Notes: Notes: The rating and tip that you have submitted cannot be revisedYou can only tip the driver if you make a payment using GoPay and you have enough GoPay balance to do soThe tip that you gave will be 100% received by the driver after the order is completed. The rating and tip that you have submitted cannot be revised cannot be revised You can only tip the driver if you make a payment using GoPay and you have enough GoPay balance to do so The tip that you gave will be 100% received by the driver after the order is completed.",How to give rating and tip to driver,goshop
https://www.gojek.com/en-id/help/goshop/driver-saya-meminta-pembayaran-lebih,"We are deeply sorry for the driver who insisted and asked for more payment from the total price stated on the app. total price Please keep in mind that the payment you should pay to the driver is the total price stated on your app with the payment method that you choose. However, if the driver asked for more payment for the parking fees and/or toll fees, you can see the terms below: the payment you should pay to the driver is the total price stated on your app with the payment method that you choose parking fees and/or toll fees terms  Parking fees and tolls prior to pickup is the driver’s responsibility, unless it’s previously agreed to be paid by the customer Parking fees and tolls prior to pickup is the driver’s responsibility, unless it’s previously agreed to be paid by the customer Parking fees and tolls after pickup are the responsibility of the customer, with prior agreement before entering the parking area and toll lane Parking fees and tolls after pickup are the responsibility of the customer, with prior agreement before entering the parking area and toll lane If you’re sure that the driver asked for money that is not in accordance with the terms above, please report it to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* below this article. We will be glad to help.  If you’re sure that the driver asked for money that is not in accordance with the terms above, please report it to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* below this article. We will be glad to help.  report Help  My Profile  Contact Us*  Please note..  Please note.. Please note.. We do not recommend you pay more including transfer money to anyone. Payments made outside of applicable regulations are not our responsibility. *Contact Us button only accessible when you open this page on your phone/tablet *Contact Us  * Contact Us  Contact Us  button only accessible when you open this page on your phone/tablet button only accessible when you open this page on your phone/tablet  ",Driver asked for more payment,goshop
https://www.gojek.com/en-id/help/goshop/driver-kurang-sopan,"We apologize for the inconvenience you experienced due to the behavior of our drivers. We apologize for the inconvenience you experienced due to the behavior of our drivers. Please report this to us by filling in the form below so we can take the appropriate action against the driver. Please report this to us by filling in the form below so we can take the appropriate action against the driver. You can also rate* the driver’s service quality, by follow the steps in this article.  You can also rate* the driver’s service quality, by follow the steps in this article.  this article *Currently Driver rating feature is not available on the https://gofood.co.id page. But you can still rate the driver’s service quality from the app.  *Currently Driver  *Currently Driver  rating feature is not available on the https://gofood.co.id page. But you can still rate the driver’s service quality from the app.  rating feature is not available on the https://gofood.co.id page. But you can still rate the driver’s service quality from the app.  https://gofood.co.id",Driver was Impolite,goshop
https://www.gojek.com/en-id/help/goshop/saya-lupa-bayar-pesanan-ke-driver,"Always check your payment method after making an order. If you forgot to pay your order to the driver because you use cash/combination payment, you can report it to us via the Help page (on My Profile menu) in Gojek app by clicking the Contact Us* button below this article and we will help you to pay the driver.  Always check your payment method after making an order. If you forgot to pay your order to the driver because you use cash/combination payment, you can report it to us via the Help page (on My Profile menu) in Gojek app by clicking the Contact Us* button below this article and we will help you to pay the driver.  check your payment method Help  My Profile Contact Us* There is a possibility that we will deduct your GoPay based on the fee on your order. So, please make sure your balance is sufficient for the deduction. There is a possibility that we will deduct your GoPay based on the fee on your order. So, please make sure your balance is sufficient for the deduction. *Contact Us button only accessible when you open this page on your phone/tablet *Contact Us  * Contact Us  Contact Us  button only accessible when you open this page on your phone/tablet button only accessible when you open this page on your phone/tablet",I forgot to pay my order to the driver,goshop
https://www.gojek.com/en-id/help/goshop/driver-menyelesaikan-pesanan-tanpa-mengantarkannya,"We are really sorry if the driver did not deliver your order, but suddenly the order status was completed. We are really sorry if the driver did not deliver your order, but suddenly the order status was completed. Do these things as the first solution: Do these things as the first solution: Check your chat history with the driver. Your driver might drop the order with someone else. If not, you can chat the driver for up to 2 hours after the order is completed.Call the driver by clicking the “Chat with support” button below > click ""Driver completed my order without delivering"" > give your answer and you’ll find the call button. Check your chat history with the driver. Your driver might drop the order with someone else. If not, you can chat the driver for up to 2 hours after the order is completed. Check your chat history with the driver. Your driver might drop the order with someone else. If not, you can chat the driver for up to 2 hours after the order is completed. Call the driver by clicking the “Chat with support” button below > click ""Driver completed my order without delivering"" > give your answer and you’ll find the call button. Call the driver by clicking the  “Chat with support”  button below  >  click  ""Driver completed my order without delivering"" >  give your answer and you’ll find the call button. Notes for GoFood Orders via website Notes for GoFood Orders via website Chat with drivers feature and Chat with CS are unavailable on https://gofood.co.id  If you order GoFood via the website, please open your transaction history from the application, then follow the steps above. Chat with drivers feature and Chat with CS are unavailable on https://gofood.co.id  If you order GoFood via the website, please open your transaction history from the application, then follow the steps above. https://gofood.co.id ",Driver has completed my order status without delivering it,goshop
https://www.gojek.com/en-id/help/goshop/saya-membayar-dua-kali-untuk-pesanan-yang-sama,"  If you’ve already paid twice for the same order in the Gojek app, report  report   this to us via Gojek Help page (under My Profile menu) by clicking the Contact Us* button below and we'll be glad to help you.  (under My Profile menu) Contact Us*  *Contact Us button only accessible when you open this page on your phone/tablet.  *Contact Us button only accessible when you open this page on your phone/tablet To prevent this from happening again, here are our suggestions when ordering Gojek services: Pay attention to the payment method you’re using, either one method or the combination of two methodsIf you choose GoPay, GoPayLater, GoPay Coins, Jago, LinkAja, or Credit/Debit Card as the payment method, you don't have to pay with cash anymore, unless you use a combination payment with cash Pay attention to the payment method you’re using, either one method or the combination of two methods Pay attention to the payment method you’re using, If you choose GoPay, GoPayLater, GoPay Coins, Jago, LinkAja, or Credit/Debit Card as the payment method, you don't have to pay with cash anymore, unless you use a combination payment with cash  you don't have to pay with cash anymore Note: Note: Note: Currently GoPayLater can only be accessed for some users, and GoPay Coins can only be used for certain services. Hang in there! We’re on the way to make them available for more users. Currently GoPayLater can only be accessed for some users, and GoPay Coins can only be used for certain services. Hang in there! We’re on the way to make them available for more users.",I paid twice for the same order,goshop
https://www.gojek.com/en-id/help/goshop/bayar-dengan-kombinasi-GoPay-dan-uang-tunai,"Want to order something but your GoPay or GoPayLater balance is only enough to pay for part of the total amount of your order? Just combine it with cash! Don’t worry, GoPay Promos will still be applied. GoPay & Cash Combination can be used for these services: GoPay & Cash Combination  GoFoodGoShopGoMart GoFood GoFood GoShop GoShop GoMart GoMart GoPayLater & Cash Combination can only be used for GoFood. GoPayLater & Cash Combination  GoFood However, if GoPayLater does not appear as one of the payment methods when you want to pay your order, it means that GoPaylater is still not available for your GoFood service. For example: For example: You have Rp50.000 on your GoPay balance, but you want to order GoFood worth Rp110.000. Here are the calculations:   Now you can also combine GoPay Coins payments for GoSend* services with other payment method such as GoPay, GoPayLater, Debit/Credit Card, LinkAja, Jago, or cash. Now you can also combine GoPay Coins payments for  GoSend*   GoSend*  services with other payment method such as GoPay, GoPayLater, Debit/Credit Card, LinkAja, Jago, or cash. *) Later, other services will be available for payment of GoPay Coins. Stay tuned! *) Later, other services will be available for payment of GoPay Coins. Stay tuned!    ",Payment with combination method,goshop
